variable,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
lambda[36],0.8871398817365896,0.005671684722525691,0.22702431948625718,0.4421888783764646,0.7342911030391647,0.8861780937765046,1.0362746760354495,1.3357209760736597,1602.214296027658,1.004057169223026
lambda[37],-0.38738183950092836,0.006658149342709978,0.40322683961966843,-1.1752339918871375,-0.6622202157148875,-0.38319161709541705,-0.12170272262354967,0.4101853052551832,3667.683061102414,1.0005157789314758
lambda[38],-0.38713943027838565,0.005698299036611626,0.19924021661128244,-0.786131738047089,-0.5182383817676441,-0.38609060882119633,-0.2491130010316334,-0.0035970407862118367,1222.5412944032607,1.005399878113106
lambda[39],-0.6217063104406052,0.005234898296834442,0.24650505192890154,-1.104348879498929,-0.7887775797121203,-0.6222201238914341,-0.45633545140368664,-0.13292336535350494,2217.354599861391,1.0006263275128933
lambda[40],-0.9598801768154565,0.0052561893416904855,0.3247824926044581,-1.6124369969219448,-1.1748006126412613,-0.9637287822392042,-0.7414716047812786,-0.3360064402268418,3818.06412892542,1.0004892936464094
lambda[41],-0.3758296044199969,0.005370844674823588,0.35846548951020857,-1.081509889695321,-0.617447960696168,-0.37192075601272784,-0.13494557576472982,0.32126759597999577,4454.60824993459,1.0003862886122936
lambda[42],-0.017007133808486823,0.005267390955891221,0.19564400714501434,-0.4053943510308819,-0.15283820817965685,-0.01590415021059484,0.11445540736936233,0.3689542330353275,1379.5644398557956,1.0030502345499586
lambda[43],-0.3194675535310376,0.005575462860304759,0.18747749859988033,-0.6849099236897124,-0.4458754968803711,-0.3147451309563406,-0.19112607359197473,0.04182795954663561,1130.6715024254463,1.0041249132892012
lambda[44],-0.7636846915408098,0.005465996826810882,0.32482135027722986,-1.4206773367977,-0.9772358498033216,-0.7620032529203642,-0.5455137091273238,-0.12603321597285977,3531.4282289342636,1.000009774838542
lambda[45],-0.7078859022276751,0.005632010976118481,0.3489619217250284,-1.3864734395101515,-0.9430302939093858,-0.7039576709158684,-0.47480984764326395,-0.03383220190275615,3839.0970834400996,1.0010934943528798
lambda[46],0.7252554306222578,0.0060066044918065204,0.17904720148281408,0.38286106109535445,0.6013825952000779,0.7240491962138484,0.8467951105659351,1.085488550758358,888.5400371272952,1.0041593142957679
lambda[47],-0.4373799480510668,0.005601980695218861,0.29107250364489845,-1.0183147568427453,-0.6291076913602998,-0.43902607114391945,-0.24846788773140854,0.142390251085154,2699.722631261272,1.0023086381154722
lambda[48],-0.537665125574071,0.005581141061684708,0.21366449899005824,-0.9535925736108638,-0.6828312069353145,-0.5373325093584698,-0.3911983117257414,-0.1217966372637894,1465.6110778667332,1.0024902083113536
lambda[49],-0.35076325469654834,0.010913506654642966,0.7373448965196349,-1.8189586189882792,-0.868446860236052,-0.34180201295436063,0.1446286872813943,1.0917060558960192,4564.7050650427245,0.99976509888562
lambda[50],-0.03524371861590326,0.005983772518261734,0.18445109450817718,-0.3928535196323666,-0.16091660040157257,-0.03719810987058936,0.08917645807333179,0.3248311159198305,950.1940871085077,1.004597307580328
lambda[51],0.654681418524876,0.005838210520207251,0.21305140653388208,0.2450483831505233,0.5103640293508729,0.6559915152338742,0.7976701549539087,1.0705297486756022,1331.708920965417,1.0041902146600568
lambda[52],0.587435302982431,0.005586298626096498,0.1861539696136852,0.2227670121590333,0.45893979182482164,0.5892607183002734,0.71153181222735,0.9570665860858335,1110.4430936716649,1.0031985235370655
lambda[53],2.455279396526338,0.006137278366374093,0.20704844328004415,2.0530683735516853,2.3131309759256764,2.457040695268669,2.5961657946924577,2.8665834847822804,1138.1311119039583,1.003878412225302
lambda[54],-0.17510749236582898,0.0055535496029257775,0.21062199951556754,-0.5974235867153732,-0.31482824882142707,-0.17328265601951426,-0.03459384782309011,0.24090617581191506,1438.3552149811728,1.0037897086269265
lambda[55],-0.12366483808157398,0.005241402313278158,0.18415691472940457,-0.4781474282856969,-0.24860321815063474,-0.12844506694693103,-0.0016183880693644375,0.24585144474934711,1234.4715023061233,1.0037084044648077
lambda[56],-0.9584075997915461,0.005398021686088787,0.3117019109138299,-1.57416866407016,-1.1704408588326056,-0.9532778869190139,-0.7493736212826925,-0.35730241831400567,3334.338442846675,0.9998103112827074
lambda[57],-0.05291383449280117,0.006023617762732029,0.2015365092221033,-0.43839606085245464,-0.18932575228856874,-0.05247994220808436,0.08221218829528229,0.3419090856752581,1119.418946832524,1.0044643055950144
lambda[58],-1.0525936275527148,0.00805741894723519,0.5116837547228799,-2.089225498100754,-1.3841958919640691,-1.0451509267845926,-0.7045284215582173,-0.05673254972532826,4032.843481088818,0.9993915049991077
lambda[59],0.7715883375081828,0.006087012862859292,0.21893041741961022,0.34673702692432146,0.6222433353331807,0.7723487953656438,0.9236065858826185,1.210823488530483,1293.6112125660018,1.0023633043451388
lambda[60],0.8516095060248988,0.006264858558037551,0.19523633777743218,0.4823608051337825,0.7171097720150444,0.8460449362745116,0.9832122408324009,1.2444059564770282,971.1778405478958,1.0057651572512083
lambda[61],-0.9283367925473172,0.005820859545679649,0.3771349545316473,-1.669023791013741,-1.1761368746622285,-0.922317703186064,-0.673810460199728,-0.19885901351358343,4197.77670325507,1.0004636963746285
lambda[62],2.080992955481005,0.006306017525491964,0.19366269200621314,1.7230298863514668,1.9483739983186257,2.0746181618027113,2.2062418432776907,2.482726040063686,943.1517657243003,1.0047816099466274
lambda[63],-0.4719549514102082,0.005781400306719309,0.25219660419571416,-0.9623767410002926,-0.6407120354069922,-0.4727284654726992,-0.30416916848115805,0.014958918484675052,1902.884316811611,1.0030942600655202
lambda[64],1.061642229923258,0.00636265528579779,0.18315404598447751,0.6985139339446189,0.9375135348743163,1.0590102945544695,1.1887423680154194,1.4142031185524035,828.6215890655828,1.0050114955347444
lambda[65],0.13979450401801913,0.005814021739508515,0.2096621823186303,-0.2753879698954318,0.0033504273399318006,0.14090504527323067,0.27976226615762795,0.5528093616561403,1300.4297646917573,1.0042281235455337
lambda[66],-0.2833242786699661,0.010197260447444803,0.7475373382433266,-1.7383631161374355,-0.7624828239896321,-0.28117791318842544,0.20677469587165304,1.1956765134820193,5374.013538471526,0.9992946074202732
lambda[67],-0.4477870971738056,0.005251638874849472,0.3282207174733985,-1.0872005948901267,-0.6662191573477507,-0.44494833853625415,-0.2206947545016349,0.18591780231363858,3906.09023710927,1.000862316482579
lambda[68],-0.5801114640389352,0.00954015503746364,0.6464393059803788,-1.8192343551650474,-1.004357430924495,-0.5819290181729735,-0.15146926516938808,0.6743996259864704,4591.394880793811,0.9998240970951264
lambda[69],0.23642242481602013,0.006126577138781319,0.19147515791866737,-0.1355697695196825,0.10863712940577247,0.23677893727918295,0.3603044089648044,0.6243313934604577,976.762686589263,1.004217875687089
lambda[70],1.1585123554702652,0.0063064041266351215,0.1938628228169634,0.78624208595618,1.0253084725498347,1.1564668088432488,1.2846594673362925,1.5507633240859329,944.986205373313,1.003305712861862
lambda[71],0.9640686954433924,0.006364382606859846,0.1945902956782701,0.595478555554968,0.830894346913454,0.963212772668246,1.0997901575468154,1.3448749058360294,934.8238750261647,1.0037202844598376
lambda[72],-0.6563389568006484,0.005629770335130455,0.29203630046221485,-1.2274280617625102,-0.8479231807077472,-0.6598343158366369,-0.46172599503924533,-0.08468176289854573,2690.8675391064526,1.001276611069591
lambda[73],-0.47639179426811173,0.0057923888760205745,0.33178351429230357,-1.1458489554947753,-0.6873750463815269,-0.4748490912513069,-0.25166325649787036,0.15631125925161335,3280.9089950999733,1.0009944463264275
lambda[74],-0.49850844774675507,0.005539753516903213,0.3901193068231271,-1.2684654057707916,-0.7611814189165697,-0.4972111277125999,-0.23352655052700874,0.2580347755486958,4959.227184849758,0.9992923713690276
lambda[75],-0.13115135602230754,0.00513023790457473,0.2313702771508001,-0.5982614666675868,-0.2892820663591876,-0.13303164323326633,0.030131610091676357,0.303883335629044,2033.9493012081518,1.0023293560621327
lambda[76],-0.2682425332022889,0.00572739784075568,0.2541700037088028,-0.7622593712254209,-0.4423877060231447,-0.26218545966193196,-0.0971959102931241,0.22088801266625327,1969.399791640084,1.0020313948873727
lambda[77],0.17918191183221993,0.005740183543831393,0.18807179679474773,-0.19134520581146186,0.055343507694393376,0.18136060353552808,0.30343456686231174,0.5453724039629907,1073.4845267104747,1.00379505040357
lambda[78],0.22819511248535995,0.005436810120557092,0.1810728299829074,-0.12269583569340062,0.10729747403402827,0.23088764075096327,0.3489621558782567,0.582194341766835,1109.2214190242369,1.0062133906947466
lambda[79],-0.17708746321294297,0.00524382403675018,0.278947021214348,-0.7260506548645139,-0.35886455357105357,-0.1789957526939308,0.006218847415619795,0.3792589187049092,2829.7445766943997,1.000955475774162
lambda[80],-0.38807547722957947,0.005298338119752057,0.3240811147989072,-1.0151410647656978,-0.6036955457517859,-0.3888640186843263,-0.16707877614523292,0.23220042462667662,3741.348022908617,0.9997713672335857
lambda[81],0.6777558170944078,0.005344396028722054,0.18253880015801385,0.33093659215991,0.5530928504592865,0.6737078233730256,0.7992702035711958,1.0428830257895516,1166.576216095826,1.003034331617348
lambda[82],0.2748696900460184,0.0051300304411777175,0.26825954446852773,-0.24434902746889053,0.0859109587199708,0.27444910680862133,0.45593434573140545,0.7967580340976744,2734.4531139231076,1.0000637707827453
lambda[83],-0.5882706289669621,0.00758085239247874,0.5087120103632935,-1.6038733461706776,-0.9201914695578349,-0.5752622880887963,-0.24227791332029075,0.3764555477815311,4503.06173788399,0.9998086438407212
lambda[84],-0.09164806492792738,0.006231047095876181,0.2489744378545048,-0.588455733507325,-0.25899313543110297,-0.08946683554451801,0.07727961656076185,0.39001761050671135,1596.5681210673372,1.0021422714055654
lambda[85],0.30563195870209353,0.006581067496900565,0.2255488361368697,-0.14493087611864913,0.1570714434705055,0.31268857162380925,0.4565050553993676,0.7438361809715016,1174.5959275165533,1.0031876196369898
lambda[86],-0.5831760275350631,0.005582204657409277,0.3403002053582717,-1.2292692872766153,-0.812935978009673,-0.584276069197232,-0.35631497028116554,0.08795765153291174,3716.3183763366505,1.0005453769809973
lambda[87],-0.26931148388719384,0.007989839582497991,0.502925579848488,-1.2688138802015927,-0.6043239754406355,-0.26665785979179923,0.06967010281417815,0.7061678669804199,3962.153812933818,1.0003907512602574
lambda[88],0.048348834778010046,0.006118604677658385,0.23042812702992443,-0.3950037996315818,-0.10888783783189272,0.049373775529045705,0.20419359106267118,0.496403879666873,1418.2937556936208,1.0033866367718016
h2h_std,0.30050614997410563,0.007323270355436418,0.12170361461716303,0.035565772682385914,0.2211702701421194,0.3113745519782719,0.386647916136744,0.5106002143242069,276.18292144697216,1.0135526783050028
"h2h_z[1,1]",1.086637853441286e-6,1.6278303948911833e-6,1.0012661653514334e-4,-1.9023983532664556e-4,-6.698432763490432e-5,-6.675767618916492e-7,6.947618700634495e-5,1.9703053144923103e-4,3783.387066101617,1.0001202044106077
"h2h_z[1,2]",-0.009706915102630288,0.01597464881200739,1.0151362290648385,-2.0980539553633464,-0.6800564058255936,-0.00235353016859626,0.6678962818626725,1.9800654781734641,4038.1831875223033,1.0000822167913441
"h2h_z[1,3]",0.011683215588825614,0.014404659083519018,0.9876943627797531,-1.909802546335186,-0.6604097667202693,0.02034251160249602,0.6694605833958419,1.927871749469158,4701.529675015122,1.0001128557200871
"h2h_z[1,4]",-0.0021644601345946887,0.013767825650618048,0.9755221621212258,-1.9474767410176004,-0.6646943881389469,0.004380459387925858,0.6641899355431031,1.9115603644088957,5020.46062360929,0.9999576828765572
"h2h_z[1,5]",0.015174636005082202,0.01425508295468069,1.0089085410192373,-1.9160451952176338,-0.6811625837308402,0.017190991006762406,0.7138617536968332,1.9452242155130697,5009.15071994683,0.9998898477948603
"h2h_z[1,6]",0.019055859051969055,0.014461715273830575,0.9992561406319922,-1.9093194293130464,-0.6589655162572514,0.029619473215465222,0.7024714783074576,1.9523497756669785,4774.347633266301,0.9994341047003272
"h2h_z[1,7]",-0.0037915224898245285,0.013937175784279152,1.0092120872391472,-2.0282773633084004,-0.6981612414900904,0.02120759527589528,0.6683992272779611,1.9451174327647442,5243.428272273162,1.0001734390094088
"h2h_z[1,8]",-0.0035291926219697847,0.013497124148237307,0.9897739836207214,-1.9610940561879737,-0.6704424367930185,-0.0048212603508120105,0.6651111195828712,1.945246155026461,5377.6134710266515,1.0004008154957043
"h2h_z[1,9]",-0.010410851697458274,0.014443090051027946,0.9967506895083743,-1.94867342160693,-0.702750961155063,0.0061164865998567025,0.6749724583073631,1.9437075536478954,4762.695888275799,0.9999556647594713
"h2h_z[1,10]",-0.010786217030316224,0.013195678005866861,1.0140126110001662,-2.0049252700009066,-0.7000870321588469,-0.004810974459408658,0.6793313057885895,1.9491437122128183,5905.046111880606,0.9995097110955251
"h2h_z[1,11]",-0.012058619451783126,0.014807229079295218,1.0214641869320074,-2.002306704389304,-0.6967738892458595,-0.025233714529957638,0.6895432768929375,1.9792204546193755,4758.81365043196,1.0000557107635784
"h2h_z[1,12]",0.0049376201560537404,0.013994160975982396,0.9707515651614023,-1.8691078630083036,-0.6580580026686612,-0.0062899455607809025,0.6780633066050181,1.8923476892934394,4811.965093041882,1.0000047475697298
"h2h_z[1,13]",2.987310502662263e-4,0.01480249865505401,1.0021624526911879,-1.9798209710840882,-0.6608863041145732,0.01084928664930426,0.6694088934343179,1.930117417795749,4583.59454641011,1.0005791344904198
"h2h_z[1,14]",-0.01716119940511438,0.013302023578612102,0.9850510491670572,-1.890945053617356,-0.7131913865514189,-0.013452254856528362,0.6510971913365879,1.9271305130744614,5483.8055806365655,0.9995901188316896
"h2h_z[1,15]",0.015568697109569462,0.013972600665084996,0.9805469198830041,-1.9190920056836762,-0.6600821770346512,0.03501690349614343,0.6724755915531623,1.9509485839246963,4924.728187437976,1.0001578135461637
"h2h_z[1,16]",0.016470083481950146,0.014158215991228426,1.033550761173362,-1.9647753039697173,-0.6938948617532676,0.005079441350456298,0.7262395763101721,2.0150713944669696,5329.010248245129,0.9999128041382389
"h2h_z[1,17]",-0.037002634896858955,0.014203275029692975,1.0172931955360704,-2.0762304556516336,-0.7337481317698801,-0.012860427625636918,0.6634641401145981,1.9005364426966764,5129.975438004871,1.0000128490847577
"h2h_z[1,18]",-0.0044166379822916544,0.014224166588722708,1.01295060883701,-2.0272678565909397,-0.6944068345951645,0.008991193833287397,0.687253060394591,1.9332999114316165,5071.341769899164,0.9997641974766651
"h2h_z[1,19]",0.013325395740811728,0.013793892191398309,0.9989888963487698,-1.8932577490754912,-0.6585682930195954,0.02431894124967117,0.6724926356084908,1.9785592648454922,5245.026267473059,0.9994843663996038
"h2h_z[1,20]",0.003966651799502346,0.013605847835149372,1.0020307334163154,-1.933233816336427,-0.6775432526933438,0.0100436502164888,0.694220774990329,1.8956488912170968,5423.889896457554,0.9997794019677008
"h2h_z[1,21]",0.023688568490026603,0.01320170949183386,1.0135276449040862,-1.9784405523279183,-0.6796303067861362,0.033540696393646055,0.7112208415750674,1.9872829479630656,5894.0098120582625,0.9994087118166115
"h2h_z[1,22]",0.13919061910894578,0.013075084187707246,0.970312779912959,-1.8283127889041257,-0.5166594535982342,0.16966308417036835,0.777434968912039,2.0092130101708396,5507.246494949586,0.9993770894371022
"h2h_z[1,23]",0.029688274476824726,0.013795591458571392,1.0175993830778753,-2.0093154777379922,-0.6472135274179295,0.04293072755101197,0.7050873258100816,1.9857451426361723,5440.928521936506,0.9997139270703733
"h2h_z[1,24]",0.007034950330194922,0.01373658514717306,0.9759539080157896,-1.8660918989196746,-0.693174942798733,0.011174157249644368,0.6933332286639622,1.880966362385123,5047.787338032778,0.9998426508234733
"h2h_z[1,25]",-0.008467454482196456,0.014715900570105822,1.0120367476163499,-1.970014464436189,-0.7028222934526606,-0.00749450578672243,0.6787040835927688,2.0021141598826206,4729.539695805737,0.9992005625306635
"h2h_z[1,26]",0.014429911288758774,0.012915063648132412,1.001213080874204,-1.9421901216660813,-0.6516681668356984,0.0031158499335750245,0.6953059948056349,1.9534065761068975,6009.7987421089865,0.9994941181529593
"h2h_z[1,27]",0.01479287690829967,0.014562677491061028,0.9806393617505517,-1.889486737177012,-0.6524661394904058,0.007805968293265157,0.683486087761811,1.9143738858635364,4534.5707202913945,1.0003252857725968
"h2h_z[1,28]",-0.0022429993187608483,0.013586584641798405,1.0061006322676838,-1.9767657251997846,-0.6736730791241501,-0.011733665950005655,0.6707386247589816,2.05150218154519,5483.555538516185,0.9993388151330425
"h2h_z[1,29]",0.009954134163016009,0.014766344559107811,0.9924300678156834,-1.9124012875193612,-0.6431758088138253,0.019000815775213134,0.6730330294856179,1.9851625475238872,4517.038906175941,0.999416063864033
"h2h_z[1,30]",-0.012538836046494115,0.015845433262443778,1.007948093148912,-2.02162848400886,-0.6756569394358729,-0.0024676577616387653,0.6668844102005796,1.974120765140978,4046.3933468401106,0.9994681088916821
"h2h_z[1,31]",-0.0015057075257699699,0.013053721324700748,0.9668560482418461,-1.925728533614034,-0.6553790203185347,0.0054127284228172035,0.6416599168727761,1.8742871856683665,5485.98938179421,1.000063534132374
"h2h_z[1,32]",0.016696810140031732,0.012954998828444506,0.9919403062141784,-1.9107358784880872,-0.6362467757198659,0.00893666145020588,0.6745914642346471,1.9404082693343134,5862.681744166472,0.9993253545390163
"h2h_z[1,33]",0.012142559700156541,0.013876067952227907,1.0073850124538184,-1.931598272742994,-0.6791333379693977,0.0012603580682392136,0.6702097522643631,1.965038403944017,5270.576662086061,1.0001423507519496
"h2h_z[1,34]",0.006572722026229533,0.014887000136819716,1.0045165297660854,-1.9768410432993124,-0.690655508004272,-7.562231006120722e-5,0.6987868340964803,1.9833699907987021,4553.022437986897,0.9995363149360923
"h2h_z[1,35]",-0.016822622665902898,0.013123200886681327,0.9773075255128407,-1.9324857382113831,-0.6792591774117063,-0.001237670065432709,0.6496312486382988,1.8919969204471454,5546.039163279575,0.9994151914688982
"h2h_z[1,36]",0.0027326457631247,0.01474507055638436,0.988756012960259,-1.9182102063216988,-0.6773735876750931,-0.004115625222307233,0.6611364469877516,1.925832679941888,4496.603199458941,0.9995428575282179
"h2h_z[1,37]",0.0028059881139758233,0.013780195303765527,1.0032430643532282,-1.9677299005723732,-0.6966216646248404,0.005842272658358152,0.6918374073567518,2.0008778121029716,5300.3138509299915,0.9995707425500031
"h2h_z[1,38]",0.01767665286146706,0.014953608129889441,0.9858107386806227,-1.920536058762078,-0.6417780404224042,0.02100122831637885,0.6735035844587511,1.9408890217891082,4346.05380356937,0.9998039263188064
"h2h_z[1,39]",-0.015412518154024777,0.013882799094323514,0.9869004526844877,-1.903258140826786,-0.7051532897204753,-0.025182211465430676,0.6712660656798292,1.9033072674631524,5053.5040580679615,0.9997171982411877
"h2h_z[1,40]",0.020044280650119303,0.014039420749947991,1.001637588579866,-2.0061935987975095,-0.632690994261345,0.03141823562025067,0.6787234504237649,1.9416879403351506,5090.059378079603,0.9998974865954869
"h2h_z[1,41]",-0.003751569100173962,0.01584266846837201,1.0101816014394809,-1.9565691214357646,-0.7025681060971465,-0.01817323026977869,0.6958985477630723,1.9616823184262127,4065.764698229619,0.9998871590533933
"h2h_z[1,42]",-0.017214126451335264,0.01275401852217437,0.9492984034453047,-1.8593481053277847,-0.6538699726207351,-0.009809196249248107,0.6105696260364847,1.8224826099291271,5540.021041365202,0.9996194569303553
"h2h_z[1,43]",-0.016738228711327425,0.013479084863879994,0.980519405646291,-1.9179254965042025,-0.6856483416708397,-0.017707718452470787,0.6558219279770466,1.926636703990039,5291.655604267741,0.99958848179526
"h2h_z[1,44]",-0.006271930492418564,0.013628308323528265,0.9668895740722424,-1.9021252691101682,-0.6500855340281236,-0.00874192123433504,0.6331123775590459,1.9243292496244269,5033.497460054141,0.999936893266016
"h2h_z[1,45]",0.012699411907707996,0.013966140636601159,1.0120277530882968,-1.9381085056731244,-0.6604060099637344,0.014380910333375418,0.6941611643636427,2.028744002949243,5250.879148077236,0.9999214486890335
"h2h_z[1,46]",0.023763202039994415,0.014221101959179472,1.0080793685947216,-2.007264595748124,-0.6320226718035014,0.04450180405723218,0.6973581006254762,1.9507507582509,5024.84827510285,0.9997554806713339
"h2h_z[1,47]",0.009976522717390416,0.013741724698598993,0.9927004684475691,-1.974142129087109,-0.6414429246991383,0.027176139542224073,0.6723111835162123,1.9875777982709888,5218.599476262897,0.9994912308323031
"h2h_z[1,48]",-0.20131922417064646,0.013297630416410812,0.9816760215511455,-2.1365621033246245,-0.8695102601234745,-0.20643836301253582,0.4636288165481844,1.7400414989493027,5449.89141487054,1.0003286682468537
"h2h_z[1,49]",0.025154355261202226,0.01369977321056235,0.9917231768301064,-1.890771883115723,-0.6387535712700909,0.027150329804818248,0.6727808047540762,1.9650259036116071,5240.276106497453,1.00027440484693
