variable,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
lambda[19],0.4680474982556204,0.004814730603438134,0.2355722589138451,0.0026219436303045493,0.3137947101642589,0.4661720253810744,0.6242053379154646,0.9317117382742545,2393.8906493511663,1.0006202830775888
lambda[20],1.0206426842335208,0.0046039570995750735,0.19153289268547127,0.6548980897387846,0.8879434883048442,1.019562276449549,1.1477675636562379,1.3966577521509365,1730.709586500628,1.0006535732324464
lambda[21],-0.2789917880333205,0.006408650725470331,0.4942319403609083,-1.2801586153105475,-0.6038625933852764,-0.27720042262655553,0.038241412824253716,0.6855840982456192,5947.417298011656,0.9997070356576856
lambda[22],-0.5510223960022965,0.004802853849695914,0.22283931002956883,-0.990552421752153,-0.69613357957401,-0.5495390161206128,-0.4024744252770648,-0.1141447159374552,2152.706725176539,0.999931622442588
lambda[23],-0.3886684703642108,0.005254340127342343,0.3660148930808321,-1.1017901196344015,-0.6329935841637203,-0.3839874304322113,-0.15107542599776072,0.32528122754926214,4852.450898038121,0.9996838733195353
lambda[24],0.4334096801906863,0.00453604015752656,0.18065995090256284,0.08174007888270704,0.30997584512119425,0.4346637894349349,0.5591519630884378,0.776754184144729,1586.2440071074552,1.001823554964858
lambda[25],-0.5908931543396239,0.007611274534028731,0.6380546925348988,-1.857647781631597,-1.01622168602785,-0.5786318611379454,-0.16565042168107683,0.663597998837471,7027.503006800003,0.9998074332576092
lambda[26],-0.6958513740633789,0.004295177097124349,0.23230361106866282,-1.155871026899044,-0.849990408716339,-0.6902277289359846,-0.5397920245272716,-0.24182601840381807,2925.160977492911,1.000193282261071
lambda[27],0.17163485594493968,0.0044479790437996535,0.184651228811138,-0.17686676510279542,0.048074383300609785,0.16981547567703636,0.29778119186938007,0.537475202566609,1723.3716300533663,1.0004185004624946
lambda[28],0.26900027850375713,0.004678142277222884,0.2581950647117426,-0.24085987570407796,0.0933750605243208,0.2690844696021402,0.4440005930080785,0.7802406501057739,3046.1341212708835,1.0002103134568214
lambda[29],-0.27741685972918656,0.004419735316541113,0.2521005797306732,-0.7773490821576309,-0.4478320256458171,-0.2724640201693423,-0.11227809883214881,0.2149348237752907,3253.5326208520532,1.0003368626635039
lambda[30],0.8346859039566119,0.0048406094632949224,0.19540300434136032,0.4459499449841236,0.7027393246784318,0.8339591875380679,0.9631526132794389,1.2182930502776432,1629.5300832003788,1.0010558248481187
lambda[31],-0.06046318616399812,0.008251130770528019,0.7262964165716925,-1.4866669342614423,-0.5421925773919075,-0.059718814840972315,0.4302244379584257,1.3909537804813588,7748.200714152381,0.9996845163820189
lambda[32],0.22686250450718293,0.004467338807401755,0.18461943762173383,-0.13143784192744518,0.0989617914724243,0.22586772106840847,0.35326193986082044,0.5827838265584228,1707.8788695424037,1.0003411010638343
lambda[33],0.5698348525470983,0.00468913808799818,0.18164987771498653,0.22384822625504985,0.4469001862941582,0.5680096594506965,0.6905920348746957,0.9388120954240174,1500.66645673676,1.0014196717238912
lambda[34],-0.030700256516056817,0.004264354609096332,0.24971790372074934,-0.5188339632116269,-0.19860010704755524,-0.031292591609319,0.13525862007147868,0.47341585540051173,3429.1993851264024,1.0001920846829935
lambda[35],0.16946198955149563,0.0047052229557743505,0.30408737612206493,-0.42997247437157443,-0.03408402647450455,0.16730851259833446,0.3716707928822389,0.7686286083512137,4176.7296767531425,0.9996902727785734
lambda[36],-0.9797347296864723,0.005390990478116527,0.3949898121253624,-1.779223633985693,-1.2324764841690103,-0.9712717144369676,-0.7139564457882603,-0.23472602796682365,5368.273806574489,0.9993698471921498
lambda[37],-0.595149096014384,0.00526228621628655,0.34124125686680384,-1.2704488761049912,-0.8246328403019786,-0.5929550435442633,-0.35819248901422696,0.07829736694256564,4205.078759248143,1.000034693577512
lambda[38],-0.021938750013481577,0.004310932081414346,0.1974009927746317,-0.4100851504889704,-0.15540696792834344,-0.02102426234220477,0.11617579425497854,0.36888996603702556,2096.796600300945,1.0019673699737055
lambda[39],-0.6003833447615408,0.006557820604732325,0.5148038695087223,-1.6356030495655018,-0.9443016224043932,-0.5903961414577954,-0.2391064948850313,0.3753288062119171,6162.6079701364915,0.9994677985834897
lambda[40],-0.13183657784865294,0.004480698646882077,0.18763912430730612,-0.5021100075317689,-0.25672651147306985,-0.1311240174707199,-0.007389669676917212,0.23236743559300274,1753.7000841856254,1.0029448785979451
lambda[41],-0.2823356966919469,0.004512375787318011,0.24732299641340533,-0.7738546771934657,-0.44688758506028425,-0.2835851467580966,-0.11811059447776853,0.21807124751821497,3004.1283142930197,1.0004910932438191
lambda[42],0.9602819187890073,0.004986143546840022,0.19010014326916297,0.6006101184824045,0.8322702556727212,0.9551249955751548,1.0820443437488294,1.3609348938528707,1453.5679337568524,1.0013816412387015
lambda[43],0.6779343806126872,0.005218854056706823,0.1816472727405097,0.32574684937179654,0.5553964917973035,0.6733401292604897,0.8027246395373911,1.038604685827016,1211.4554810601167,1.0039031558731486
lambda[44],-0.0957519200855364,0.004575935165459147,0.24652392104284798,-0.5699990104575537,-0.26363975576257404,-0.090591127355645,0.06835648563124554,0.39673769255932745,2902.4076390947257,1.000334673734835
lambda[45],-0.6692374304297131,0.00462522347143218,0.2910243303510746,-1.2482815049915896,-0.8569014741937265,-0.673089517253594,-0.473409896437782,-0.10516151720538823,3959.069771121829,0.999951245915309
lambda[46],-0.38504202909809665,0.005510708943061758,0.3724688094331114,-1.1208894475385462,-0.6302409404400502,-0.3803764047857794,-0.13563485246133838,0.32687841158147785,4568.407903059181,0.9996411880587018
lambda[47],0.30188904523961446,0.0046473649815129,0.22687924442612284,-0.15653738973063927,0.1535853325319821,0.3054763920381261,0.4523667279995888,0.7447250026340501,2383.2849579256426,1.0017285947599763
lambda[48],1.1703820114326462,0.005023960022471893,0.1843584966414537,0.8140374171642096,1.0487083108833173,1.166464050702594,1.2933726912463697,1.5460600257302195,1346.585600795072,1.0023673636452402
lambda[49],0.6548352783438678,0.004442410615966477,0.18518600759732223,0.2948928826612487,0.529123509156778,0.6552091378887968,0.7810411578760779,1.018386066831895,1737.7165653275624,1.001487662204206
lambda[50],0.19599088162648057,0.004796843917267289,0.22301187662293587,-0.24179448920215846,0.047466552078275354,0.1972596676382169,0.3451322331911237,0.6268818714197907,2161.4480899023374,1.0008258758323167
lambda[51],-0.9586458796848669,0.00487165728355627,0.3195082742093197,-1.610433618146023,-1.175835422530242,-0.9513422318503513,-0.7386878447516645,-0.35774106643019077,4301.4092219696795,0.9995945299162053
lambda[52],-0.49352750116647764,0.005012529989124202,0.39174308525041945,-1.2743620366483361,-0.7544211597041186,-0.49012953485081956,-0.22598739249934266,0.24427633055733372,6107.854894020952,0.9998650492623764
lambda[53],0.13117564853958466,0.004096732866512351,0.20416093205574037,-0.28490824017991057,-0.010944544594204368,0.13549322419225962,0.26998701605269604,0.5242298475301724,2483.5332988496357,1.0007619900325184
lambda[54],-1.0710847022562662,0.006650824566183503,0.5284735000112609,-2.1454892641772942,-1.411381370956561,-1.0616271722015838,-0.7051645263164292,-0.07952094556594652,6313.867226923897,0.999318483775211
lambda[55],0.8581262924619787,0.0048458194859863956,0.18456297700099147,0.5053202270672709,0.7309306745812381,0.8573946676835773,0.9834640612437834,1.223104906056295,1450.6235026297463,1.0008060396770768
lambda[56],-0.057716831001706166,0.004162757109355016,0.25126396629013614,-0.5533424948947683,-0.2243366785178319,-0.05583778520620353,0.104005331022765,0.44663684221742433,3643.3280679141585,1.0004387074121741
lambda[57],0.4172177668882839,0.004873652181681902,0.2637090617608199,-0.08378646032897104,0.23249392110756023,0.41915654517873685,0.596620254386574,0.9363652283338314,2927.7975560531704,1.0003519945858184
lambda[58],-0.1856839552122977,0.005139544450105564,0.20966401439601665,-0.6070955581657541,-0.3244821201532088,-0.18311263879143264,-0.04280887069734442,0.2268246498956895,1664.1732652559058,1.0011817368142493
lambda[59],0.8445772666029944,0.005080543347208968,0.19601392508333873,0.46773592076425996,0.7070526480893102,0.8433604034722212,0.9791092210662689,1.22162180921618,1488.5160724325997,1.0010047143757426
lambda[60],-0.44191645182590866,0.0048247874091499,0.333944106137835,-1.085592054262979,-0.6624352172475588,-0.4494479031884099,-0.20921558038679106,0.20330143158116393,4790.614245148958,1.0006738059795912
lambda[61],0.76207143217492,0.0055462288112590975,0.21519759450586504,0.3450738055975105,0.6199307490041147,0.763765216684803,0.9029385678726518,1.1788297589095873,1505.4947999708486,1.0013882798494202
lambda[62],-0.21951222076221658,0.004193679847115876,0.2242717350760841,-0.6601139136567121,-0.37053079429892716,-0.2180278929799701,-0.06689647845177782,0.211915942858842,2859.9506603570894,1.0009805073948983
lambda[63],-1.1740041308339906,0.005803370108996432,0.4204815052604315,-2.0317243396255433,-1.447676645147057,-1.1644547293745111,-0.8932848261558434,-0.37886532627282987,5249.685175734173,1.0001150352820856
lambda[64],2.454328545037173,0.005017416974308446,0.20099845724263535,2.0653512994124816,2.319008915818864,2.4506419788031337,2.5891475565711226,2.8552270612828394,1604.8153088623087,1.001096882719214
lambda[65],-0.4787805464631904,0.004840683771583675,0.2445949657664145,-0.9684307855570854,-0.6428686999113306,-0.4821848726942105,-0.31348965965061154,0.011044261357219297,2553.1809990794454,1.0017780596480728
lambda[66],-0.1390368152526848,0.004846639905261665,0.2309211369713729,-0.5782673457119121,-0.29714795814440426,-0.1393637289463704,0.020633620343508897,0.3140062686859349,2270.1045894378576,1.001435109329853
lambda[67],-0.6247701682039907,0.004274778271150031,0.2452411737230968,-1.1119113803946674,-0.7906321711846642,-0.6253885720870451,-0.461730715148075,-0.1389226562127152,3291.240250344473,0.9999650955277984
lambda[68],2.246872858177032,0.00560105447807485,0.20373887734310878,1.8597150904671873,2.1076321572616488,2.2414604374318046,2.3798293708003926,2.667954246131704,1323.1473882267649,1.0021843786254103
lambda[69],0.0047282566570287085,0.004403341319069966,0.3053841233409208,-0.5969036242533637,-0.20223566701322598,0.005031445548171266,0.21290169681590118,0.613313097380467,4809.813183339443,1.0001834265442333
lambda[70],0.5818530277310083,0.0048403755508367036,0.18433124739994824,0.23149991349843999,0.457118564179773,0.5754180010730634,0.7068375693652097,0.9500123318134575,1450.239757373973,1.0014320244499526
lambda[71],0.7225644111478571,0.004269901426378071,0.1776221619114407,0.3856894573659186,0.6007977960368072,0.7185294583211026,0.8390263870759271,1.0886221922498596,1730.4482067577649,0.9999404016648051
lambda[72],-0.9642380604282659,0.004723065545670442,0.30410921600483504,-1.5671141202229155,-1.1688350377857284,-0.9593386919405017,-0.7547231852175079,-0.37547201028540594,4145.82740371442,0.9992478312364564
lambda[73],2.073265788525399,0.0058373507590638325,0.1951015874274985,1.697477463046676,1.941377736589151,2.073521681740975,2.2023387654852873,2.468764865126292,1117.0947876677394,1.0012373269446657
lambda[74],-0.8640639284696963,0.006085163795777529,0.4312752092863254,-1.7281466186029397,-1.139627797672252,-0.8650155196963153,-0.5713335059706689,-0.04404990011940741,5023.0146374697,1.0000638561450155
lambda[75],0.2312839399086774,0.0051042762216907045,0.1855398776122319,-0.12485083614810713,0.10817138534531075,0.2289866746470144,0.3552149196259211,0.5928949422700844,1321.3144805675308,1.0026978709749055
lambda[76],1.0529535575377464,0.004668294782135396,0.1831909057432939,0.7008282349438641,0.9277047100201511,1.0527201544253992,1.1772577673530011,1.4185200583855322,1539.8955920834812,1.00232858317004
lambda[77],0.8780105151154468,0.005247637279720214,0.23386531191175994,0.42615768798212755,0.7172777061071349,0.877122276444235,1.0379131215351032,1.3489055675483859,1986.1132206094412,1.0013526587913573
lambda[78],0.03735255747052758,0.004267510324053624,0.19765679837522904,-0.3495782702548864,-0.09535544462791101,0.041187310853750894,0.17032995991895494,0.4253680176940309,2145.2324215757926,1.0004275478614402
lambda[79],-0.7678300906750187,0.0044954491099806525,0.32770080296498116,-1.4282729076749385,-0.9852296145578664,-0.766596212853231,-0.5333462131971898,-0.14056449835427287,5313.844479369673,1.0006323289596524
lambda[80],-0.38414917228509204,0.005129110053957288,0.42637330348748476,-1.2156765536988063,-0.6789273787053306,-0.3755852929091443,-0.09493570080457525,0.4298138965850673,6910.285223822111,1.000036575250637
lambda[81],-0.5039213912137079,0.005753015152199501,0.39250367527168445,-1.2609881048137515,-0.7699233692838912,-0.49724419307506057,-0.23712214602450532,0.26998693746901914,4654.750632779702,0.9992606038402599
lambda[82],-0.5507551963156658,0.004516230948296405,0.24995082557106116,-1.0503081355415749,-0.7112531923018421,-0.5463685265961714,-0.3893674463593124,-0.056815409533659905,3063.069606793696,1.0008442374493816
lambda[83],-0.13882095531402436,0.0047935455520449486,0.2772980178865719,-0.6785567239898154,-0.3264719971966334,-0.14060303344060224,0.04139733271415448,0.4043545466008893,3346.4151141290467,0.9998191673514599
lambda[84],-0.6977288608026211,0.006943534302733498,0.5483619605984411,-1.8116527456020097,-1.06265030912296,-0.6992311352646163,-0.32340411003439956,0.36310572613380554,6236.9673465618735,0.9995084673568742
lambda[85],-0.31223187759260307,0.009348172020416658,0.7709568599903629,-1.8069984917906294,-0.8202993308633695,-0.32109458777946887,0.1936870332167989,1.1923767224675301,6801.532277168907,0.9994399993489685
lambda[86],-0.3646854463371989,0.00932013677150625,0.752392211875492,-1.8691836146856848,-0.8526010929449963,-0.3561426276959526,0.13560842140472523,1.0887707903691466,6516.9443388052605,0.9999707422158025
lambda[87],-0.489646228413324,0.004730254716839753,0.32143378734016986,-1.122182990228224,-0.7088178646664254,-0.4858680503361976,-0.2753984506491673,0.13662511937769112,4617.575403107766,1.0012679595687157
lambda[88],-0.5971581386453966,0.005398630470808095,0.4046360835519176,-1.3994349660503003,-0.8774693439519454,-0.5960205513522425,-0.31461199983907795,0.19005496003885325,5617.744895895505,0.9994108163462699
h2h_std,0.2919970586897384,0.006550847144528616,0.12063905850105215,0.031488576825861196,0.21519510188983365,0.3050882511991144,0.3785324561331981,0.5022456583882173,339.1415077932755,1.0140646389361114
"h2h_z[1,1]",-2.247590589979389e-6,1.666241031749932e-6,1.0246134451516014e-4,-2.0423015294282595e-4,-6.886457351521736e-5,-8.595864262587693e-7,6.706193436013532e-5,1.9610516594364125e-4,3781.328875252607,1.0002566556598675
"h2h_z[1,2]",-0.006559128937132405,0.012192821947007241,0.9409152168815266,-1.861002177407138,-0.6362530830926497,-0.0021461947732575723,0.6195086414900998,1.8407837764591128,5955.147472510717,0.9993598967921739
"h2h_z[1,3]",0.004287838454755741,0.010943252923829644,1.0288546446974254,-2.004499820403244,-0.6788786933316786,0.00738916168531285,0.6888792328855536,2.0687889258915426,8839.244994258559,0.9996008572177737
"h2h_z[1,4]",-0.15753874182803343,0.012489737775646685,1.0069560129293755,-2.1164020143780857,-0.8420445119215929,-0.16868661411960317,0.5259165916498693,1.8647448617927416,6500.014993542531,1.0001824401248418
"h2h_z[1,5]",-0.1094924469950466,0.012250792795554863,0.9741500916392715,-1.9797268138275237,-0.781583167277148,-0.10806254772988688,0.5673627033146801,1.7538438300652697,6323.002630779507,0.999859898928668
"h2h_z[1,6]",-0.013680772013513974,0.01206681559511391,1.0324708250438785,-2.001648456964407,-0.7256551083722506,-0.012158885167657328,0.697447468038978,1.9442363736479686,7320.9969364927365,1.0000309905079092
"h2h_z[1,7]",0.2363295700934953,0.010549500786044368,0.9619422105022525,-1.6224531642864373,-0.42133854192196796,0.23404290166425912,0.8693096270599582,2.135444855130614,8314.461884925788,0.9994905044202094
"h2h_z[1,8]",-0.13801169950213962,0.011195975751335794,0.940584994934885,-2.0053990723436734,-0.7801475486496393,-0.12625786093608865,0.49718460271149206,1.6922322290220912,7057.846261429773,0.999307707699733
"h2h_z[1,9]",-0.12199052376824836,0.012114357472031016,1.0334190051720613,-2.1199247003352246,-0.8084121493015288,-0.12305571263678522,0.5579408709253448,1.9256704895215841,7276.9957109684165,0.9995735552689475
"h2h_z[1,10]",-0.007841034692577126,0.012839757143042167,1.008937686240965,-1.9893020645516122,-0.6919084267098669,-0.009778671796741797,0.656501922745391,1.990501698620873,6174.688735619208,0.9998000309352696
"h2h_z[1,11]",0.30187915452894776,0.011628192223285587,0.9887053410207114,-1.6522377887158952,-0.3640473440200287,0.3068229301603306,0.9709494660091434,2.2594638656499524,7229.518205178279,0.9994706156901699
"h2h_z[1,12]",0.5963352365203752,0.015487838033307388,0.9664809773254055,-1.3225420708679583,-0.050891570758637913,0.6014753541398246,1.2554915623154947,2.473802031058244,3894.0813897102194,1.0006652458398855
"h2h_z[1,13]",-0.30797506038325817,0.011501500117843415,1.0007648069008808,-2.299777563092553,-0.9391958258496942,-0.29421060899733964,0.33771605378869524,1.617976293392355,7571.031837995722,0.9999685642753002
"h2h_z[1,14]",0.11438436235292576,0.010755049247109781,0.9624320606395544,-1.7657296401622837,-0.5398919841481182,0.12330934768508617,0.7622013226155144,1.9757314638007657,8007.8394431095085,0.9994870133717659
"h2h_z[1,15]",0.02151531663231552,0.011518276544462662,1.0030663162651028,-1.9066317507583963,-0.6637512812739566,0.011137492612677859,0.7018027441814122,2.030630180320694,7583.7549370081115,0.9993091548642764
"h2h_z[1,16]",0.033385895714633754,0.010635348725481893,0.9607832843499583,-1.856907214343758,-0.6232090446246343,0.03554095472856759,0.6864961295855927,1.9217846319314418,8161.075730635933,0.9991985322813048
"h2h_z[1,17]",0.47760510165427544,0.014875112106275176,0.9977447561166318,-1.4457467296294415,-0.22069785000866665,0.48667492859719585,1.1527213323393082,2.4045583868378966,4499.025066933305,1.0002279593937091
"h2h_z[1,18]",-0.11909227902813754,0.013687119107876915,0.9868955583483783,-2.071083600792558,-0.7790966903390247,-0.10337998125523021,0.5405903174130844,1.8205224926169263,5198.981781819514,0.9994385176412616
"h2h_z[1,19]",0.0904154836224016,0.011328460718053992,0.959617632447851,-1.8560796587581598,-0.5460541507481707,0.0937537326075466,0.7322501695272496,1.9746349261295228,7175.540705637329,0.9998091214253662
"h2h_z[1,20]",-0.4280090259088244,0.01419720779926282,1.0094442315248653,-2.373320099623832,-1.1238091166751003,-0.4381915682180567,0.2554464947415781,1.5470040824512135,5055.437937883029,1.0007120025848597
"h2h_z[1,21]",0.006374150929799529,0.011873904924097626,1.025692598402124,-1.9860589840957172,-0.6967296201993155,-0.003143872157517765,0.7085498932173762,1.9987982526843475,7461.8636481706335,1.000162794983512
"h2h_z[1,22]",-0.15194269725155196,0.012586552687539878,0.9616300445309901,-2.0354507866039224,-0.7916297225849289,-0.16810329651392186,0.4743944241778215,1.766368061032175,5837.17147000161,1.000168136248617
"h2h_z[1,23]",-0.016566138434311768,0.01173330280204612,0.968825690827693,-1.9255361937452002,-0.6760305326068546,-0.02272385315779126,0.6455702746301171,1.91596311611075,6817.901711050497,1.0001095366321855
"h2h_z[1,24]",0.09084180002648864,0.010955551776730315,0.9820194489055305,-1.8185834892554957,-0.5512274304128145,0.0945585279475119,0.7489794788799738,2.071398052186082,8034.737020781696,0.9994258164651465
"h2h_z[1,25]",0.004864836738884301,0.012507184425913167,1.012992717322453,-1.9009017228214709,-0.7014770982503546,0.006045160637970616,0.7110085534775212,1.925848400404419,6559.844408650634,1.0000009585213343
"h2h_z[1,26]",0.12461539428043215,0.013342520796080212,0.9925845524184738,-1.8138332718809433,-0.5388236807730699,0.13882502773185812,0.779655612140713,2.0916279963934716,5534.256033707158,0.9997470622613573
"h2h_z[1,27]",-0.10462768934130993,0.011928952215100076,0.9490648398704292,-1.9736569660532763,-0.7408095087802923,-0.1068314860060374,0.5451559368317929,1.7382642902134082,6329.758940548237,0.9996775045853338
"h2h_z[1,28]",-0.016196268967884116,0.011370574898836494,1.0356137086631503,-2.086847338526953,-0.7160692316148386,-0.0029725415925000043,0.6848338063501,1.9673939015301347,8295.273982106328,0.9995476023797167
"h2h_z[1,29]",5.678154194414506e-4,0.012379730634257232,1.0004911323115682,-1.9037165977194512,-0.6845616432405549,-0.012478995571644403,0.67753549600352,1.97406571658768,6531.367142570929,1.0000393469706204
"h2h_z[1,30]",0.2609662403727409,0.011762170289583112,0.9612453346552031,-1.64215633901393,-0.3973149466226628,0.26066965467100145,0.910744029832445,2.1154813535653316,6678.725046633993,0.9993652276439597
"h2h_z[1,31]",-0.008376045169236455,0.01140965820892498,0.9801277079389974,-1.945986735277821,-0.6634857808462261,-0.01831227827636948,0.6577871282759409,1.8918269996596788,7379.383213817271,0.9993054245668194
"h2h_z[1,32]",0.057049848761485,0.01154151443307753,0.9635366350925276,-1.7530417058834367,-0.6000994870490161,0.05887176900435854,0.7009589714518949,1.9112788620609371,6969.648335363706,0.9994567361695147
"h2h_z[1,33]",-0.11886410580543907,0.011497960375525956,0.9739425731065767,-2.0339777332108064,-0.7990091706434863,-0.12557093545359338,0.5589139599148872,1.7617070847606893,7175.052531976777,0.9998844093624942
"h2h_z[1,34]",0.16733471834954622,0.011132433530733218,0.9842966056053868,-1.7953936267580266,-0.47412013153226285,0.16581459338142912,0.8108458154450838,2.0851046685067276,7817.569544336268,1.0000326075694614
"h2h_z[1,35]",0.006206646176919652,0.011495945847888761,0.9786281404672144,-1.8857550857388374,-0.6573863379491356,0.006892740229953105,0.6721451226488557,1.8516807507586173,7246.795079206227,0.999645296468515
"h2h_z[1,36]",0.09590310006911433,0.011987339597266921,0.9726685443797894,-1.7938803182538436,-0.5667424225173741,0.10090731136729415,0.76425013754477,1.9683543646563062,6583.913624104421,0.9992386974999485
"h2h_z[1,37]",0.11553566145536823,0.012120332249462596,0.9954787753873097,-1.8179474954877264,-0.5741748320147647,0.10494623973922088,0.7798664653626755,2.0725836809530804,6745.823274972235,0.9997035444197042
"h2h_z[1,38]",0.009195724078798562,0.011295916608192595,1.0147057269451967,-1.9804093378847498,-0.6774537017489082,0.01141938558470057,0.6875048953186782,2.0054744339211052,8069.326123603166,0.999912785557612
"h2h_z[1,39]",-0.014767074268179064,0.011145292651725876,0.9807508699962434,-1.9246889229571849,-0.6493798468619809,-0.002088393503270136,0.6357205637844932,1.943870331401758,7743.449152067793,0.9997579505048275
"h2h_z[1,40]",-0.5720693342806799,0.016000998161770558,0.951774783756411,-2.3983962534578502,-1.1895245064697417,-0.5925902946985642,0.07151912104997982,1.3037443703365155,3538.1336848295277,1.0002606325310532
"h2h_z[1,41]",0.15175547930114858,0.01283595991912098,0.9692586851494579,-1.7941725084875917,-0.47982437839966335,0.14030314846556385,0.7869266541921129,2.0555224020656433,5701.940719568748,1.0000232392213355
"h2h_z[1,42]",0.09356206325646567,0.01264823154394214,0.9725063766805131,-1.8314636898730938,-0.5425267847541964,0.09480473233413124,0.7653683730521346,1.9706302762316472,5911.875786071871,0.9992690285639168
"h2h_z[1,43]",-0.4912469526539525,0.014821786562256902,0.9443393376427819,-2.3814168659717208,-1.1291560510639798,-0.4930839638227539,0.13401476561900333,1.3742883001015656,4059.336485668987,0.9996673037690427
"h2h_z[1,44]",-0.1413682188918041,0.012519611911347605,1.0250451407416385,-2.146640563518531,-0.8500822153005985,-0.1543552993226317,0.5690892631331834,1.8155008525117922,6703.540678765966,0.9996835507597495
"h2h_z[1,45]",0.16629537616837783,0.012129945199450399,0.9694668941785277,-1.6997946348593695,-0.49682924147402385,0.16133340902825044,0.8134893190934366,2.1207089559502874,6387.755560726115,1.000214419502702
"h2h_z[1,46]",0.009320807663407826,0.011527947595982158,0.9996664947968884,-1.9834998602800193,-0.6500916151708757,0.019822008586262464,0.6570318720405354,1.9794393508676915,7519.799922504209,0.9995774562472248
"h2h_z[1,47]",-0.2835725333815244,0.012254631822600608,0.98280927443745425,-2.218220416813282,-0.9340238996221281,-0.30298519872335555,0.37428322069234754,1.662053223235087,6431.880345707683,0.9993487440447187
"h2h_z[1,48]",-0.0858577233728125,0.012369537978110162,1.0002427013047759,-2.0994126128218333,-0.7442039379663717,-0.07591069706356847,0.57357808815042155,1.8643045423545075,6538.886896489089,0.999105126407514
"h2h_z[1,49]",-0.18994792591342335,0.012125643683081418,0.9562369860603436,-2.0774217774134223,-0.8323232157503999,-0.18112433893123617,0.44829691465804566,1.699610078495546,6219.013090618446,0.9996639075657133
