variable,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
lambda[19],0.051077851588279356,0.004521693327596232,0.20864058587370748,-0.3490725474452328,-0.09235019946903,0.04938617145846199,0.1945863380388716,0.45985272029832186,2129.096661608496,1.0000000477391155
lambda[20],0.08330091414380578,0.0038863424811838216,0.17144246766817056,-0.25738550127517434,-0.030416534738680227,0.08051514853212635,0.2017464279930395,0.41650367569969,1946.0530655306743,1.0001153479102094
lambda[21],-0.29557208377443256,0.008459318715516632,0.5502243762249543,-1.365834634719068,-0.6666166458061704,-0.29085652637927095,0.07234928521595496,0.7791612483335894,4230.667339302942,1.0002495463699517
lambda[22],-0.7022116876591297,0.004254028112964872,0.2598239321413823,-1.2129382152129446,-0.8770533948880667,-0.7008965567019753,-0.5282521499297618,-0.1884776250510726,3730.418797178923,0.9994094245101743
lambda[23],0.17276523212460293,0.004300476603438524,0.19788489121886518,-0.21363825547545506,0.03851106517943082,0.17049411977160162,0.30925500474689815,0.5543597779404414,2117.347275868671,0.9993835847259408
lambda[24],0.40157564339132207,0.004568231804396472,0.2638051701343454,-0.09651755003900116,0.22540235780030732,0.39962846441901906,0.5794859878158928,0.9305668559855238,3334.8041963532237,0.9998041898236788
lambda[25],-0.03746900291981653,0.00403424546896834,0.17954008417971198,-0.3884390599295858,-0.15691079659969198,-0.03992837546010111,0.08275905968632824,0.3246825395100482,1980.6065417362468,1.0014035281492262
lambda[26],-0.0931857121731337,0.0037349869509118684,0.24703198222278022,-0.5854787815076307,-0.2630121436936587,-0.09114560165013022,0.07932774152614318,0.38726546126657757,4374.497662347125,1.000177381839526
lambda[27],0.15059432543319548,0.004990782062978501,0.31265959749854316,-0.47783583179275535,-0.053595688304863845,0.15033076652409638,0.35880002811642703,0.7786278369672194,3924.698667051732,1.0002487783777858
lambda[28],0.86975857294167,0.004248413209962775,0.17970315420507277,0.5213192416611053,0.7479110800551225,0.8689682583375833,0.9914285860972651,1.2336222712154736,1789.1959192490067,1.0004058637324262
lambda[29],0.35602644417323626,0.004287978734458908,0.22118237820303116,-0.079185048381006,0.2077947173346648,0.35535828011350623,0.5043560901777535,0.7951590044951636,2660.6993346371924,0.9998643434599144
lambda[30],-0.5003568680465403,0.0052784543893234495,0.3356634181617551,-1.164847296978434,-0.7342162458928948,-0.5017150388584177,-0.2642761321303488,0.14180153238560905,4043.8447990569543,1.0003537835874046
lambda[31],0.6539881764574202,0.0041194978228500006,0.18511883383931121,0.28541914472902785,0.532483534808919,0.6563846522294408,0.777755302508819,1.007595343932087,2019.3549169156597,0.999564065083307
lambda[32],-0.44333541422067624,0.003862086334070499,0.19340854507835165,-0.843414915122977,-0.5675720992537129,-0.4400256376263523,-0.31638980368732805,-0.07321327871649724,2507.8835116179002,0.9999553984029668
lambda[33],-0.18478829742205743,0.005521783038873772,0.38013235100688353,-0.9272588678341314,-0.4471159072382345,-0.1783422988981745,0.06507811148975791,0.5560395074468877,4739.264925092377,1.0005261257974882
lambda[34],-0.16384249012550042,0.004092476265759449,0.19428972831031407,-0.5331867526767479,-0.29683425604613095,-0.16344806506591536,-0.031637293452555657,0.21751459170891152,2253.862112539159,1.0007504595776162
lambda[35],-0.7219434702568063,0.006014268388123723,0.3522711251999056,-1.438703708409191,-0.9489295270514116,-0.7161382389839137,-0.48966353723275796,-0.041249525638255936,3430.7453533260723,1.0000629227102276
lambda[36],0.1878124922925379,0.003923395201802315,0.20968093335555724,-0.22469320338419166,0.04685787627534827,0.1864007112409038,0.33307361663247465,0.5948665574765082,2856.2338975025827,0.9998003078349973
lambda[37],-0.36303099606373357,0.004461070694865712,0.23550222304931306,-0.8346770730049328,-0.5174323351178254,-0.36541893134991316,-0.20561578774216505,0.0992438727942655,2786.838559544484,1.0001070347045238
lambda[38],0.0034550464487822226,0.004817002378524198,0.2902207282876129,-0.578629920267659,-0.19413262826789113,0.003997730423403261,0.2008587024646121,0.5738495661850354,3629.9708180986013,0.9999664108538607
lambda[39],-0.42360545668760785,0.0050651670120024795,0.33175171535940334,-1.0855820493504171,-0.6458213393877565,-0.4129894652951682,-0.1965687897477219,0.19775604889061657,4289.817481352147,0.9998127853972602
lambda[40],0.4444018011522458,0.0038687819157921244,0.1795542044228602,0.08912697229472887,0.3255785822795654,0.44930636024137854,0.5627670965062016,0.7969205786211072,2153.9849260574415,1.0002477084175432
lambda[41],0.2458698962044878,0.0044400455595333945,0.23722367424505927,-0.2059913771312499,0.0847440545319654,0.24240264287554947,0.40398393482574657,0.7074250971815589,2854.5733273224982,1.0003894362597576
lambda[42],-0.7780939083039179,0.007611498439533483,0.4646658655339878,-1.7394195795000231,-1.0794771170622044,-0.7790543432711569,-0.4680046969452472,0.11214544023317911,3726.8440082374054,0.9999159408174872
lambda[43],0.2634507644268119,0.005024636651577972,0.3202258341136385,-0.36138616322652584,0.047634855912030136,0.25928373955994244,0.47791065539973454,0.9126671996022481,4061.658515760807,0.999837706757922
lambda[44],-0.22763331628232272,0.0035451000200113925,0.19087047039877372,-0.5967944268476508,-0.35345614164909755,-0.2305621926871852,-0.09931785969684964,0.14499494165584098,2898.8150154962927,1.0000876199911704
lambda[45],0.4115953616701118,0.0036699745085708928,0.17505682447297596,0.0721214856425464,0.29348099602040706,0.4083041880867888,0.5285855528436537,0.7574868619543347,2275.265055892211,0.999977947528641
lambda[46],-0.11624791658799964,0.0038635123591373947,0.190957035428607,-0.4755234504262547,-0.24857228780529,-0.12271243611994867,0.016205332050646486,0.26576014573662987,2442.9057722727293,1.0000494797610837
lambda[47],0.1701144921672174,0.003914371491249913,0.18177943820128348,-0.18857035715920212,0.04946397017315232,0.17252972632878727,0.29200739682092597,0.5288866213062243,2156.5793096716507,1.0006021872391213
lambda[48],-0.6570239295088895,0.004067380968048784,0.21246318583186796,-1.0930808165209247,-0.7975332295569454,-0.6503021831746034,-0.5157412723309499,-0.24774257260368698,2728.586174873362,0.9996921439416175
lambda[49],0.07482736669226028,0.0040218007648600606,0.22929037628000265,-0.37379925517536317,-0.08122206167580148,0.07565074875570851,0.22595044236148246,0.5262716165364691,3250.3531481772598,0.9998803070473448
lambda[50],-0.14048855140490737,0.004075706468820469,0.21889221732490452,-0.5766384891547253,-0.2855907340703552,-0.1426788138129837,0.007331608977216437,0.28978061425131213,2884.395728572955,1.0005241035115664
lambda[51],-0.22130474256890664,0.004241907605665369,0.26869518077540105,-0.7492131711834167,-0.39773686063920444,-0.21570654590368202,-0.04767921053935517,0.30975157487125143,4012.336464614617,1.0005816686256574
lambda[52],-0.5856402035342464,0.004313189616142153,0.21739062208581938,-1.0072801649332634,-0.7353304398276669,-0.5830770712428012,-0.4349281847278936,-0.17191763713858763,2540.2970780327805,0.9997245967040805
lambda[53],0.7972085303078714,0.0038105925884732643,0.18771529686855565,0.438140954130064,0.6684539895397829,0.798263332404593,0.9224899148155106,1.1704658469329126,2426.689954544063,0.999824398010618
lambda[54],-0.4886003882096536,0.004022875913144958,0.2122434733545211,-0.9065460919125359,-0.6318721263818841,-0.49086848470423583,-0.3444130587664603,-0.08138115784472282,2783.5268496124686,1.0007614081599225
lambda[55],-0.15229178755230727,0.004717688848528571,0.2898566849021606,-0.7109312043758006,-0.3490524986566056,-0.15012847967811668,0.04126591708808777,0.416212193928602,3774.9226212233016,0.9999753398161406
lambda[56],0.007100425830047143,0.003919984601845648,0.2057917444792168,-0.386966450514734,-0.13192227388495614,0.0023384285294695273,0.14602657104503788,0.4202671358252442,2756.050526459186,1.0012453112752158
lambda[57],-0.2882076806738909,0.005361849849550232,0.31842371855046003,-0.9167426946333331,-0.5069729527596019,-0.28496673748597856,-0.07157394078038032,0.3316501306565362,3526.8056132406896,1.0009129765682887
lambda[58],0.5147123827946111,0.004521157500143882,0.25606532894139866,0.02368608196170882,0.33715531291945466,0.50794708020765,0.68381033998117,1.03694881321042,3207.763087972451,1.0001931951272316
lambda[59],-0.2655854423909534,0.005821658051094564,0.37992883264309474,-1.0207129529606416,-0.5155577383411839,-0.2592815711366483,-0.020644719049453426,0.46744594881696844,4259.034140506983,1.0005307876491771
lambda[60],-0.7318946225647182,0.006601311900801125,0.405837233070235,-1.5598605689468645,-1.0011182099761564,-0.7290893815273778,-0.4555282713617198,0.042593397892601775,3779.5776389537714,0.9995618683913139
lambda[61],-0.6273840582177955,0.004430155368169137,0.22406395370234353,-1.0732954345430417,-0.7787303998074375,-0.6242929397167334,-0.4728866712335441,-0.20076511120085758,2558.0326012646237,1.0001159014330574
lambda[62],0.6441009432524504,0.004333831611232024,0.21041825212136586,0.23002101213441659,0.5035595561015016,0.6411404766990227,0.7842956501510077,1.0614291394630402,2357.34285467992,1.0009472368664034
lambda[63],-0.7236223639200772,0.005985817885674541,0.3830181989542645,-1.4886919051247391,-0.9832638027769025,-0.7154199097921143,-0.46228732994891947,0.005986752302796707,4094.4146302066843,0.9997937968426905
lambda[64],-0.3326343233480293,0.004588650353526175,0.237187207647463,-0.8160133161570635,-0.48581624558931547,-0.3305952201824204,-0.1716894101877167,0.13355507486915774,2671.8531908496516,0.9998572446268327
lambda[65],-0.15206271678697686,0.005043078894723133,0.3094222338699171,-0.7578422163396239,-0.3634509952504753,-0.14887495087227556,0.06241043199386967,0.44120340582865314,3764.5364765577974,1.0009305708467513
lambda[66],0.9565606226549659,0.004387747153206341,0.17706592530990956,0.6224588732850777,0.8335343094884147,0.9551914893756506,1.0714649563304124,1.3142056100361805,1628.4963906857374,1.0007928939186213
lambda[67],0.5235065595201092,0.004203753223973856,0.21320878517074854,0.11560997959920419,0.37722867296419216,0.5224727192435298,0.6687861993813782,0.946270308839151,2572.3837916367534,0.9999901846859054
lambda[68],-0.2902784403662158,0.0038675564477540225,0.19851342692562898,-0.6808694863319733,-0.4246011255380791,-0.28958008851759737,-0.15591404519426635,0.09629604295284071,2634.550035887576,0.9999595069061376
lambda[69],0.049311327073094095,0.0045461023031349345,0.25317099352392247,-0.4524849666242473,-0.12245798634013473,0.04852129063242997,0.22482935774200527,0.5481466122758992,3101.3407283713886,0.9997049837813418
lambda[70],-0.44052136815638643,0.004736501191679755,0.24080138366941453,-0.9169856947598537,-0.5939141027163756,-0.4445929382641527,-0.2793033707782837,0.01975338201628354,2584.655432922237,1.0002076594753284
lambda[71],-0.47354720171025383,0.004274722750055497,0.25780945372379005,-0.9755470214590387,-0.6490711551172531,-0.4700880545690648,-0.29459451068329573,0.03178343949810652,3637.322191434188,0.9997219296766714
lambda[72],1.8521782046335402,0.0053843585362841305,0.2338219377504996,1.4069555926778123,1.6933216230397579,1.845298938595001,2.0019969384014917,2.3341001061105096,1885.8301215308068,0.9992977277289053
lambda[73],-0.6078114091966648,0.004427243802856278,0.26474526283378214,-1.1515233118461974,-0.7812962944075921,-0.6044649007285403,-0.42629049190695767,-0.10711374815620547,3575.9341962159688,1.000116701922582
lambda[74],1.1623758299379308,0.004109075857149204,0.17673272941941148,0.8116782036066501,1.0442565092191392,1.1621618468674615,1.277307423546234,1.519120208277782,1849.8889223182014,0.9993303134809008
lambda[75],0.555834722654097,0.004362052107843991,0.19096791934459176,0.1857927749665851,0.4252799493262381,0.5540742497523581,0.6858238533181176,0.9383467413378714,1916.6337626221316,0.9998000699699127
lambda[76],0.6244844741584267,0.004720358981115531,0.24973608077359344,0.14965211455310862,0.45050608280432686,0.6219171529893156,0.788870562150837,1.1279475311847729,2799.0620632120867,0.9996208501624597
lambda[77],0.05449248115996163,0.004231256710662922,0.19565288095265468,-0.32033006156251403,-0.08025372104504816,0.05370186013689282,0.1841085932599764,0.44804799721340227,2138.1282160039273,1.0012276991684708
lambda[78],0.3537494762776457,0.003994812012810506,0.18396611601717788,-0.010492055893497049,0.22896302452030357,0.35582887481735775,0.478554476134309,0.7181890902974457,2120.7183023716784,0.9992328051118867
lambda[79],-0.21346829474537798,0.005168255071897633,0.2907160841634901,-0.7950627038020798,-0.3993892666195166,-0.21410610142196085,-0.016667657682786517,0.35240126942315475,3164.10029653308,1.0003989560248479
lambda[80],-0.7451443547510633,0.0051622403564161624,0.31163145353859467,-1.3717481325454672,-0.9515595695164469,-0.7423054089284327,-0.5393305165368356,-0.12588093364285496,3644.2329237850336,0.9998768627703654
lambda[81],0.08709449644251571,0.004684055615895749,0.2861840902806125,-0.4763583219301937,-0.10130092091963488,0.09396642370693994,0.27222189387469364,0.6540471888538215,3732.904565949061,0.9994886182587697
lambda[82],1.0813763631199063,0.004638439316558904,0.20970133057007379,0.6777815654152178,0.9400862147035811,1.0738887224220575,1.2234285168143895,1.504032887702917,2043.895153133091,0.9998710686647608
lambda[83],-0.32644648824754524,0.004771078336362092,0.258545690992276,-0.8327011544586146,-0.4954390664721981,-0.3249291429053706,-0.15255874521552426,0.17226080853810283,2936.5778153195142,1.0007696103223533
lambda[84],-0.3549068311812471,0.003914747796457027,0.19758074609439466,-0.7474386579185162,-0.48529477805304516,-0.35278772094214594,-0.22310869587344193,0.03443922469956274,2547.30920786906,1.0003622699286796
lambda[85],0.2698111156415476,0.007738859492884467,0.5146526341861799,-0.7345832162406785,-0.0557812279926187,0.26050341324264514,0.5955826392968413,1.3263463132313378,4422.567566957617,0.999642399975518
lambda[86],-0.22611430852766648,0.0044917863606833905,0.21635861938828604,-0.6469266951223229,-0.3739390627793381,-0.22365685393507595,-0.07932722014986411,0.19574031296911618,2320.118776723213,1.000546656911144
lambda[87],-0.009887457283055403,0.004616407986361053,0.25029592674484474,-0.4922289361356316,-0.17570326884621348,-0.010129432709298865,0.16015367437182562,0.4810256191310632,2939.6741724836606,1.0021638244744422
lambda[88],-0.4760776224534832,0.006778866040337034,0.4258757281694984,-1.338051369018212,-0.7651430468089956,-0.4732497434867299,-0.18790371976077325,0.34177312461887976,3946.8595736962443,0.9997193784043397
lambda[89],-0.8829537500519491,0.004921749073680594,0.2852126288494419,-1.4603760992861798,-1.0701309423217817,-0.8767493769036578,-0.6904688497110134,-0.3382265067026689,3358.1382134944474,0.9996080453803428
h2h_std,0.18050829829514806,0.008135787066888325,0.11681627541176269,0.010231266839147522,0.08379473847853879,0.16505101528243638,0.2628876570961644,0.4278039430597361,206.1614988337152,1.0142415190228058
"h2h_z[1,1]",1.942127332415968e-6,1.5280814392940834e-6,9.792616071277836e-5,-1.8433369033399782e-4,-6.584656108068283e-5,2.277751654005863e-6,6.949751129459645e-5,1.8828065534619244e-4,4106.808522087385,1.0000458514387494
"h2h_z[1,2]",-0.07523472058527857,0.013257997406135383,0.9828675108957788,-2.000670867373538,-0.7238345671279257,-0.07401509716671437,0.5786718710644589,1.8869349728869893,5495.840239844665,0.9994595780781412
"h2h_z[1,3]",0.05879249078857606,0.015232198244578785,1.0000729821328274,-1.8826870001656908,-0.6227415955147751,0.07866516722872599,0.7502440853982626,1.9787368821226903,4310.60494174572,1.0000287529363214
"h2h_z[1,4]",0.01072703611984168,0.014551289228867979,1.0106607349625738,-2.0182093516718034,-0.6454848331645414,0.017580156450611197,0.7106748699504931,1.967418865300764,4824.00601346574,1.0000262476214326
"h2h_z[1,5]",-0.05960737519096802,0.01498108290096718,1.0036615151986628,-1.9713996830780804,-0.7482596723116631,-0.0623252280259349,0.6142863842238542,1.952643231121448,4488.364604584122,0.9999042722094232
"h2h_z[1,6]",0.006064976326049011,0.013668042653528696,0.984841560145959,-1.9318200145459519,-0.6501587725690633,0.006926246273806588,0.6694378139784951,1.9576072321604647,5191.825463102464,0.9995616087655115
"h2h_z[1,7]",-0.03648319953563357,0.013782075490653802,0.9814331047899505,-1.9236693955294741,-0.7069906014483343,-0.06329486102446669,0.6292671059780697,1.8594347909900888,5070.983032428164,0.9991164184202418
"h2h_z[1,8]",-0.10853627146966646,0.014392942478772468,0.9892863372489026,-2.0440407895584207,-0.7952636803234692,-0.10351206987561533,0.5594080825779844,1.815057107172028,4724.3802240916675,0.9995813450681348
"h2h_z[1,9]",-0.043100133035469494,0.015814594191174005,1.0125072593397568,-2.0483348860465114,-0.7130926405938098,-0.044586979721022116,0.6538873518466911,1.9042467519205417,4099.02141106029,0.9996047954182652
"h2h_z[1,10]",0.00436787137810997,0.014380252674410076,1.0069573650870265,-1.9579180937525804,-0.6837366325983469,0.012023130114543118,0.6752888008563666,1.971778107686936,4903.307516746653,0.9993518366174167
"h2h_z[1,11]",0.1862868685629685,0.01529534510776891,0.9918843135828547,-1.7311680223458084,-0.49187709033980503,0.1848896804462682,0.8489086543379843,2.1145676361346264,4205.362941839522,1.0000665795761001
"h2h_z[1,12]",0.005463703296787202,0.013383499206593161,0.9674940852244134,-1.9659938773179029,-0.6468658011808862,0.021275985785410755,0.6631634200036138,1.8735182071888827,5225.854120514725,0.9994066756339254
"h2h_z[1,13]",-0.0067678885120732064,0.013921038778102877,0.9974881725702838,-1.9881969990388633,-0.6760953214317101,0.019342622281733217,0.6634326150535977,1.92205619806739,5134.193390333793,0.9994843142378693
"h2h_z[1,14]",-0.014411698557407237,0.014735547015188564,0.9947486672594532,-1.9224272714807278,-0.6850439087990003,-0.03336250543180104,0.6534302291715655,1.9576993758141201,4557.159268757512,1.0006476394488732
"h2h_z[1,15]",-0.02059404401800185,0.015216609130212734,0.9925561932934575,-1.9722523389492022,-0.6999714645221032,-0.018014951524374295,0.6435491684594146,1.943047165671825,4254.75382272817,0.9995841798335846
"h2h_z[1,16]",-0.00828476140143943,0.014944316669298602,1.0097223001308668,-1.9935994682512208,-0.7136376983721031,0.016123164695931894,0.685509774946926,1.9703037739098088,4565.115527826863,0.9999763282637489
"h2h_z[1,17]",0.09444153178380803,0.015369810204978065,0.9846225048138907,-1.847969200677111,-0.5717503781029025,0.07396560517452927,0.773961973455253,2.0097950382129306,4103.9542109382155,1.000099594455503
"h2h_z[1,18]",0.0058087412763690475,0.014936314441387261,1.0154919391296198,-2.01307161010909,-0.6550472000914065,0.0022596085976133154,0.6839582165744987,1.9713456481925193,4622.384465967115,0.9998281336595012
"h2h_z[1,19]",-0.0687770527535053,0.015228169128084446,1.0112153885885418,-2.0136939184778715,-0.7713404218166634,-0.06790979257416035,0.624825034651946,1.9184106303772015,4409.526500388814,1.0002670691284432
"h2h_z[1,20]",0.012187689605624982,0.01422690083838331,0.9943391602969812,-1.9425544839155682,-0.6435165160199274,0.015504209680326097,0.6743594442091039,1.9175263649472232,4884.819024627368,0.9992645201052932
"h2h_z[1,21]",0.017380603399819772,0.01432915766682381,0.9997069785038594,-1.9627675877150093,-0.6564612037621058,0.03087692103441122,0.6785911280669931,1.9696000130314308,4867.479429133236,0.9999618372293009
"h2h_z[1,22]",-0.02155567724215255,0.014523442815474952,0.991956361058597,-1.9662926197868205,-0.6666988254356127,-0.026101350749553394,0.6351773698048319,1.9547224270660166,4664.939066294083,0.9999154024806511
"h2h_z[1,23]",0.03673158818183094,0.015261271703599956,1.011454969284616,-1.9737470880312826,-0.6391270339658177,0.04599199699217216,0.7136554475819196,2.045152954476655,4392.498846518602,0.9994532395462068
"h2h_z[1,24]",-0.18241393910462744,0.015722399084295898,1.0148846980546449,-2.1442382731958256,-0.8723189949235414,-0.17035379248559057,0.4893637834274853,1.8474324937973954,4166.734007832972,0.9992752545376486
"h2h_z[1,25]",-0.1590652622768493,0.015032506499657443,0.9863498077503454,-2.148474956870989,-0.8325220340967938,-0.14883120401751776,0.5109922161409622,1.7901992131407234,4305.257459988641,0.9994189446448584
"h2h_z[1,26]",-0.07394555516704433,0.01590367220338039,1.0067230876751085,-2.0678201605134734,-0.7688122584744991,-0.062203761626572936,0.6050999268832445,1.904317950363382,4007.0542825889033,0.9998485744534499
"h2h_z[1,27]",0.01653387551720344,0.014976270948977917,0.9992611597770531,-1.896827802175013,-0.6706470562559403,0.018098920810062244,0.6849202970902343,2.0080470542215783,4451.953678963652,0.9995152909095679
"h2h_z[1,28]",-0.13441832789044308,0.014922160723945178,0.9819235387740507,-2.0800098157437743,-0.7848230335677696,-0.15199812835019388,0.5022590136159283,1.8580604510702707,4330.0400712118535,0.9995549426747738
"h2h_z[1,29]",-0.06401313069971033,0.015102513011413736,1.008614045695958,-2.0535594133182995,-0.7404970441490795,-0.06253121252976493,0.6114185984907731,1.863691694689776,4460.171788243144,1.0003669325256135
"h2h_z[1,30]",0.14214053562866302,0.01565095597235884,0.9819686412729649,-1.8620445771343384,-0.5003077024381728,0.15804520281224077,0.7976618020554802,2.0459657790709285,3936.529393052834,0.9999696644030807
"h2h_z[1,31]",0.011794812991353987,0.013813597394503946,0.9705465322167818,-1.8810611365620227,-0.6598885585368529,0.019276732186312838,0.688116725624316,1.8803454213996402,4936.499941539633,0.9993794164301149
"h2h_z[1,32]",-0.09870053544450824,0.015233498674901086,0.9973003633702141,-2.0897307929115794,-0.7588680458091537,-0.08917230105292026,0.5650257391267881,1.841128397949886,4286.004634364996,1.000255742814269
"h2h_z[1,33]",0.013145755182281128,0.016433685637319076,1.0197165091140252,-2.0296827492533733,-0.6765457585159895,0.01630739039704733,0.6937453745432072,1.9970401756991132,3850.2501906674956,1.000068796057228
"h2h_z[1,34]",-0.08025917105954614,0.014508745643503539,1.0022050605211694,-2.054171740382714,-0.7644349761961396,-0.08655484612416506,0.620073124832293,1.8483422129765643,4771.4837441271575,1.0003193278661557
"h2h_z[1,35]",-0.0167386062112482,0.01503792426334126,1.0246872015307693,-1.9875499348188543,-0.7063162107290847,-0.021632926882903036,0.6509232906824961,2.034197426649587,4643.087169979893,0.9994230303195374
"h2h_z[1,36]",0.0013312495589988822,0.014037554717150638,0.9806011267281967,-1.94979146214592,-0.6559773805922658,0.005243782083501752,0.6578453985353983,1.9259347367835968,4879.798077859432,0.9996411262566095
"h2h_z[1,37]",0.016405769674653438,0.014466345399374355,0.9698171140799382,-1.878055103110192,-0.6334882301426178,0.019262206038752117,0.6567043278887423,1.9200641359449195,4494.299673395821,0.9996809666027868
"h2h_z[1,38]",-0.03032750160388249,0.014742905079316066,1.0004262578705518,-2.016044027614568,-0.7010643856732317,-0.019874294595099144,0.6312909496265691,1.9202843761923185,4604.728462162437,0.9999274084727482
"h2h_z[1,39]",0.0142142253550006,0.0156853118627603,0.9837243168944839,-1.8612699256079073,-0.6781208299063274,0.026903977697260294,0.7044873809456333,1.9064367126963024,3933.3310271152795,0.9999242920777319
"h2h_z[1,40]",-0.009615614023829383,0.014899464334526652,0.9937177366291294,-1.955322331929536,-0.668638953733699,-0.002362328586452373,0.6605486369061053,1.9502523784275614,4448.20478697672,0.9994085455484962
"h2h_z[1,41]",0.019262010311827896,0.014746676061956579,0.9999892272937743,-1.941225267359385,-0.6684418582480645,0.03578850538703929,0.6905412063164208,2.0208108213020237,4598.353580462118,0.9993632936837067
"h2h_z[1,42]",-0.009657523808941701,0.01496204452513093,1.0007414553970744,-1.9742694356181765,-0.6705369248797859,-0.011364955753721817,0.6699295658163076,1.9172565870522087,4473.648887861799,1.0004116355891777
"h2h_z[1,43]",0.004691098134087934,0.01440486553655749,0.9997529533278461,-1.864852069384716,-0.7009856616421357,-0.011130042779548922,0.6891155263399666,1.9233901615105196,4816.892721583458,1.0003277341968546
"h2h_z[1,44]",-0.0013497393177541056,0.014502805983067095,0.9713770442186113,-1.9139150454732217,-0.6620112061837841,0.00925631700542296,0.6770422100467934,1.8645424993710922,4486.127347392835,0.9994838058466766
"h2h_z[1,45]",-0.005588824954231949,0.014528608950188414,1.0029834164187166,-1.9825187393277977,-0.669868369007843,0.0015113883172652714,0.7040410091463647,1.9441416956610675,4765.8397546357855,0.9993680580849735
"h2h_z[1,46]",-0.14500744513148614,0.014861524778066555,0.9860331677478507,-2.090705217530047,-0.7863948628688292,-0.1554780326289808,0.4990802267862848,1.8318999588007834,4402.06354858664,1.000272714900247
"h2h_z[1,47]",0.22430550376233666,0.016384512937954582,0.9818595251633421,-1.6687818415416502,-0.442558779001764,0.22465805215829518,0.8869483521877579,2.164091370230473,3591.1342747531335,0.9997288728103475
